word_id,word,human_translation,machine_translation,pinyin,description,client,lists,category,category_id,theme
14029,刘晓波回忆录,,Liu memoirs,liú xiǎo bō huí yì lù,,YY,YY High,Dissident/Activist/Rights defender,93,People
14030,刘晓波打败胡锦涛,,Liu Xiaobo Hu defeat,liú xiǎo bō dǎ bài hú jǐn tāo,,YY,YY High,Dissident/Activist/Rights defender,93,People
14031,望当局幡然悔悟,[related to Liu's Nobel Prize award],Hope the authorities come to their senses,wàng dāng jú fān rán huǐ wù,,YY,YY High,Criticism,128,Political
14032,杜绝以言治罪,,Put an end to the criminalization of speech,dù jué yǐ yán zhì zuì,,YY,YY High,Charter 08,77,Political
14033,中国非暴力的旗帜,,China nonviolent banner,zhōng guó fēi bào lì de qí zhì,,YY,YY High,Dissident/Activist/Rights defender,93,People
14034,敏感词 诺贝尔奖,,Nobel sensitive words,mǐn gǎn cí nuò bèi ěr jiǎng,,YY,YY High,Dissident/Activist/Rights defender,93,People
14035,民运 Liu晓波,,MDC Liu Xiaobo,mín yùn Liu xiǎo bō,,YY,YY High,Dissident/Activist/Rights defender,93,People
14036,人权圣火 停止迫害,,Human Rights Torch stop the persecution,rén quán shèng huǒ tíng zhǐ pò hài,,YY,YY High,Falun Gong,47,Political
14037,异议作家 刘晓波 宪章,,Dissident writer Liu Xiaobo Charter,yì yì zuò jiā liú xiǎo bō xiàn zhāng,,YY,YY High,Dissident/Activist/Rights defender,93,People
14038,取消服务于一党统治,,Cancel the service in one-party rule,qǔ xiāo fú wù yú yī dǎng tǒng zhì,,YY,YY High,Tuidang,168,Political
14039,零八宪章 人权宣言公布60周年,,Charter 08 announced the 60th anniversary of the Universal Declaration of Human Rights,líng bā xiàn zhāng rén quán xuān yán gōng bù 60 zhōu nián,,YY,YY High,Charter 08,77,Political
14040,莫少平刘晓波,,Mo Shaoping Liu Xiaobo,mò shǎo píng liú xiǎo bō,,YY,YY High,Dissident/Activist/Rights defender,93,People
14041,宪章 祖桦 晓波,,Charter Zu Hua Xiaobo,xiàn zhāng zǔ huà xiǎo bō,,YY,YY High,Dissident/Activist/Rights defender,93,People
14042,丁子霖 天安门,,Ding Zilin Tiananmen,dīng zi lín tiān ān mén,,YY,YY High,Tiananmen Square (June 4 1989),34,Event
14043,www.ffwlqb.com,,,,,YY,YY High,URLs,107,Technology
14044,v.6.cn,,,,,YY,YY High,URLs,107,Technology
14045,ok.sina.com.cn,,,,,YY,YY High,URLs,107,Technology
14046,www.9see.com,,,,,YY,YY High,URLs,107,Technology
14047,xiu.56.com,,,,,YY,YY High,URLs,107,Technology
14048,x.joy.cn,,,,,YY,YY High,URLs,107,Technology
14049,www.xieeshuaqb.com,,,,,YY,YY High,URLs,107,Technology
14050,考前答案权威出售,,Authority to sell exam answers,kǎo qián dá àn quán wēi chū shòu,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
14051,gm245.com,,,,,YY,YY High,URLs,107,Technology
14052,退党报平安,,Resignations snapshots,tuì dǎng bào píng ān,,YY,YY High,Tuidang,168,Political
14053,001-888-892-8757,,,,,YY,YY High,phone numbers,153,Technology
14054,退党退团,,Resignations league,tuì dǎng tuì tuán,,YY,YY High,Tuidang,168,Political
14055,.6.cn,,,,,YY,YY High,URLs,107,Technology
14056,www.zhubo.tk,,,,,YY,YY High,URLs,107,Technology
14057,汉奸温贼,,Wen traitor thief,hàn jiān wēn zéi,,YY,YY High,Criticism,128,Political
14058,瘟假宝,,Blast fake treasure,wēn jiǎ bǎo,,YY,YY High,CPC member / Gov official,119,People
14059,瘟家报,,Blast family newspaper,wēn jiā bào,,YY,YY High,Criticism,128,Political
14060,113.239.184.215,,,,,YY,YY High,URLs,107,Technology
14061,帝豪中心专业操作,,Dorsett professional operation center,dì háo zhōng xīn zhuān yè cāo zuò,,YY,YY High,Context unclear,110,Misc
14062,yy1127.ucoz.com,,,,,YY,YY High,URLs,107,Technology
14063,baidu1127.yun32.com,,,,,YY,YY High,URLs,107,Technology
14064,ffwlqb.com,,,,,YY,YY High,URLs,107,Technology
14065,180.168.129.12/work,,,,,YY,YY High,URLs,107,Technology
14066,天线宝宝大战康师傅,,Teletubbies War Master,tiān xiàn bǎo bǎo dà zhàn kāng shī fù,,YY,YY High,CPC member / Gov official,119,People
14067,康师傅大战天线宝,,Master Antenna war treasure,kāng shī fù dà zhàn tiān xiàn bǎo,,YY,YY High,CPC member / Gov official,119,People
14068,115.221.153.184,,,,,YY,YY High,URLs,107,Technology
14069,baidu1127,,,,,YY,YY High,URLs,107,Technology
14070,ku123.com,,,,,YY,YY High,URLs,107,Technology
14071,yy161818.com,,,,,YY,YY High,URLs,107,Technology
14072,北京政变,,Beijing coup,běi jīng zhèng biàn,,YY,YY High,Criticism,128,Political
14073,周永康被抓,,Zhou was arrested,zhōu yǒng kāng bèi zhuā,,YY,YY High,CPC member / Gov official,119,People
14074,北京军事政变,,Beijing military coup,běi jīng jūn shì zhèng biàn,,YY,YY High,Criticism,128,Political
14075,九常委罕见高规格集体祭碑,,Standing nine rare high-profile collective sacrifice monument,jiǔ cháng wěi hǎn jiàn gāo guī gé jí tǐ jì bēi,,YY,YY High,General,48,Political
14076,小姐上门服务,,Miss home services,xiǎo jiě shàng mén fú wù,,YY,YY High,Prurient,1,Social
14077,vipyyhd.swdx.j6id.com/mq,,,,,YY,YY High,URLs,107,Technology
14078,http://vipyyhd.swdx.j6id.com/mq/,,,,,YY,YY High,URLs,107,Technology
14079,胡温暴政,,Hu and Wen tyranny,hú wēn bào zhèng,,YY,YY High,CPC member / Gov official,119,People
14080,共党邪党,,Evil communist party,gòng dǎng xié dǎng,,YY,YY High,Criticism,128,Political
14081,胡温被抓,,Hu and Wen was arrested,hú wēn bèi zhuā,,YY,YY High,CPC member / Gov official,119,People
14082,帝都政变,,Imperial coup,dì dōu zhèng biàn,,YY,YY High,Criticism,128,Political
14083,康师傅VS天线宝,,VS Master Antenna treasure,kāng shī fù VS tiān xiàn bǎo,,YY,YY High,CPC member / Gov official,119,People
14084,天线宝宝VS康师傅,,Teletubbies VS Master,tiān xiàn bǎo bǎo VS kāng shī fù,,YY,YY High,CPC member / Gov official,119,People
14086,占领中南海和中央电视台,,Occupied Zhongnanhai and CCTV,zhàn lǐng zhōng nán hǎi hé zhōng yāng diàn shì tái,,YY,YY High,Criticism,128,Political
14087,薄XL被软禁,,XL thin house arrest,báo XL bèi ruǎn jìn,,YY,YY High,CPC member / Gov official,119,People
14088,推翻中共独裁,,Overthrow the Communist dictatorship,tuī fān zhōng gòng dú cái,,YY,YY High,Criticism,128,Political
14089,天要灭中共,,Days to destroy the CCP,tiān yào miè zhōng gòng,,YY,YY High,Criticism,128,Political
14090,六合彩庄家,Mark six lottery,Makers Mark Six,liù hé cǎi zhuāng jiā,,YY,YY High,Gambling,69,Social
14091,vip-yy.com,,,,,YY,YY High,URLs,107,Technology
14092,薄瓜瓜,Bo Xilai's son guagua,Bo Guagua,báo guā guā,,YY,YY High,Bo Xilai Scandal,2,Event
14093,陈晓丹,Bo Guagua's girl friend,Chen Xiaodan,chén xiǎo dān,,YY,YY High,Bo Xilai Scandal,2,Event
14094,yyvip.net.1bjt.com,,,,,YY,YY High,URLs,107,Technology
14095,薄家勤务,,Thin home service,báo jiā qín wù,,YY,YY High,Bo Xilai Scandal,2,Event
14096,张晓军,,Zhang Xiaojun,zhāng xiǎo jūn,,YY,YY High,Bo Xilai Scandal,2,Event
14097,谷 开 来,,Gu,gǔ kāi lái,,YY,YY High,Bo Xilai Scandal,2,Event
14098,薄 瓜 瓜,,Thin melon melon,báo guā guā,,YY,YY High,Bo Xilai Scandal,2,Event
14099,王立军爆料,,Wang Lijun broke,wáng lì jūn bào liào,,YY,YY High,Bo Xilai Scandal,2,Event
14100,万盛发生暴乱,,Wansheng riots,wàn shèng fā shēng bào luàn,,YY,YY High,Bo Xilai Scandal,2,Event
14101,薄 熙来,,Bo Xilai to,báo xī lái,,YY,YY High,Bo Xilai Scandal,2,Event
14102,薄一波儿子,,Bo Yibo son,báo yī bō ér zi,,YY,YY High,Bo Xilai Scandal,2,Event
14103,谷 开来,,Gu,gǔ kāi lái,,YY,YY High,Bo Xilai Scandal,2,Event
14104,薄呱呱,,Thin quack,báo gū gū,,YY,YY High,Bo Xilai Scandal,2,Event
14105,还我万盛,,Also I Wansheng,hái wǒ wàn shèng,,YY,YY High,Bo Xilai Scandal,2,Event
14106,万盛暴乱,,Wansheng riots,wàn shèng bào luàn,,YY,YY High,Bo Xilai Scandal,2,Event
14107,防暴大队对人群开枪,,Riot Brigade opened fire on the crowd,fáng bào dà duì duì rén qún kāi qiāng,,YY,YY High,Bo Xilai Scandal,2,Event
14108,万盛出事,,Wansheng accident,wàn shèng chū shì,,YY,YY High,Bo Xilai Scandal,2,Event
14109,綦江和万盛,,Qijiang and Wansheng,qí jiāng hé wàn shèng,,YY,YY High,Bo Xilai Scandal,2,Event
14110,万盛和綦江,,Wansheng and Qijiang,wàn shèng hé qí jiāng,,YY,YY High,Bo Xilai Scandal,2,Event
14111,綦江警察打人,,Qijiang police beating,qí jiāng jǐng chá dǎ rén,,YY,YY High,Bo Xilai Scandal,2,Event
14112,綦江狗,,Qijiang dog,qí jiāng gǒu,,YY,YY High,Bo Xilai Scandal,2,Event
14113,薄 熙 来,,Bo Xilai to,báo xī lái,,YY,YY High,Bo Xilai Scandal,2,Event
14114,万盛暴动,,Wansheng riots,wàn shèng bào dòng,,YY,YY High,Bo Xilai Scandal,2,Event
14115,万盛雄起,,Wansheng resurgence,wàn shèng xióng qǐ,,YY,YY High,Bo Xilai Scandal,2,Event
14116,薄曦来,,Xi thin to,báo xī lái,,YY,YY High,Bo Xilai Scandal,2,Event
14117,１７１７K。TK,,,,,YY,YY High,URLs,107,Technology
14118,螺聊,,Lo chat,luó liáo,,YY,YY High,Prurient,1,Social
14119,GUO聊,,GUO chat,GUO liáo,,YY,YY High,Prurient,1,Social
14120,di4se2.com,,,,,YY,YY High,URLs,107,Technology
14121,棵聊,,Trees chat,kē liáo,,YY,YY High,Prurient,1,Social
14122,秀.B.团,,Show .B. Mission,xiù .B. tuán,,YY,YY High,Prurient,1,Social
14123,衤果聊,,衤 fruit chat,yī guǒ liáo,,YY,YY High,Prurient,1,Social
14124,selanglang.com,,,,,YY,YY High,URLs,107,Technology
14125,sebacai.tk,,,,,YY,YY High,URLs,107,Technology
14126,锣聊,,Gong chat,luó liáo,,YY,YY High,Prurient,1,Social
14127,A片播放器,,A piece player,A piàn bō fàng qì,,YY,YY High,Prurient,1,Social
14128,qvod成人,,qvod adult,qvod chéng rén,,YY,YY High,Prurient,1,Social
14129,SevBBS,,,,,YY,YY High,Prurient,1,Social
14130,爱欲狂潮,,Eros frenzy,ài yù kuáng cháo,,YY,YY High,Prurient,1,Social
14131,ffsqb.com,,,,,YY,YY High,URLs,107,Technology
14132,周群中革中央,,Zhou Qun Revolutionary Central,zhōu qún zhōng gé zhōng yāng,,YY,YY High,Prurient,1,Social
14133,██黄片,,██ porn,██ huáng piàn,,YY,YY High,Prurient,1,Social
14134,QQ 2678451945,,,,,YY,YY High,User names and id numbers,160,Technology
14135,1717k.tk,,,,,YY,YY High,URLs,107,Technology
14136,大奶少妇,,Big Tits young woman,dà nǎi shǎo fù,,YY,YY High,Prurient,1,Social
14137,"性交,图片;",,"Sexual intercourse, picture;","xìng jiāo , tú piàn ;",,YY,YY High,Prurient,1,Social
14138,"性交,视频;",,Sex video;,"xìng jiāo , shì pín ;",,YY,YY High,Prurient,1,Social
14139,性交图片,,Sex pictures,xìng jiāo tú piàn,,YY,YY High,Prurient,1,Social
14140,性交视频,,Sex video,xìng jiāo shì pín,,YY,YY High,Prurient,1,Social
14141,性教官,,Of instructors,xìng jiào guān,,YY,YY High,Prurient,1,Social
14142,１７１７K．TK,,,,,YY,YY High,URLs,107,Technology
14143,成入电影,,Into the movie,chéng rù diàn yǐng,,YY,YY High,Prurient,1,Social
14144,http://98liao.tk,,,,,YY,YY High,URLs,107,Technology
14145,bhj9.com,,,,,YY,YY High,URLs,107,Technology
14146,性爱韦小寳之玩女大王,,Beyond The female sex play King,xìng ài wéi xiǎo bǎo zhī wán nǚ dà wáng,,YY,YY High,Prurient,1,Social
14147,www.2800.com,,,,,YY,YY High,URLs,107,Technology
14148,大ＪＢ,,Large JB,dà ＪＢ,,YY,YY High,Prurient,1,Social
14149,霪水,,Heavy rain water,yín shuǐ,,YY,YY High,Prurient,1,Social
14150,"情色,论坛;",,Erotic Forum;,"qíng sè , lùn tán ;",,YY,YY High,Prurient,1,Social
14151,国产视频聊天你懂的,,Homemade video chat you know,guó chǎn shì pín liáo tiān nǐ dǒng de,,YY,YY High,Prurient,1,Social
14152,真实作爱场景,,Real make love scene,zhēn shí zuò ài chǎng jǐng,,YY,YY High,Prurient,1,Social
14153,情色成人基地,,Erotic adult base,qíng sè chéng rén jī de,,YY,YY High,Prurient,1,Social
14154,情色贴图,,Erotic map,qíng sè tiē tú,,YY,YY High,Prurient,1,Social
14155,"成人,dv;",,"Adult, dv;","chéng rén ,dv;",,YY,YY High,Prurient,1,Social
14156,"成人,电影;",,Adult movies;,"chéng rén , diàn yǐng ;",,YY,YY High,Prurient,1,Social
14157,成人dv,,Adult dv,chéng rén dv,,YY,YY High,Prurient,1,Social
14158,成人{2}小说,,{2} adult fiction,chéng rén {2} xiǎo shuō,,YY,YY High,Prurient,1,Social
14159,url7.me/E2lF,,,,,YY,YY High,URLs,107,Technology
14160,huangpian8.com,,,,,YY,YY High,URLs,107,Technology
14161,ons881.info/2443,,,,,YY,YY High,URLs,107,Technology
14162,t.cn/zOEgCqE,,,,,YY,YY High,URLs,107,Technology
14163,t.cn/zOEg9k8,,,,,YY,YY High,URLs,107,Technology
14164,u22.cc/snmqlq,,,,,YY,YY High,URLs,107,Technology
14165,u22.cc/tjppq6,,,,,YY,YY High,URLs,107,Technology
14166,5xxx.in,,,,,YY,YY High,URLs,107,Technology
14167,url7.me/9RjF,,,,,YY,YY High,URLs,107,Technology
14168,成人激情网站,,Passion adult website,chéng rén jī qíng wǎng zhàn,,YY,YY High,Prurient,1,Social
14169,aiyo88.com,,,,,YY,YY High,URLs,107,Technology
14170,url7.me/yTjF,,,,,YY,YY High,URLs,107,Technology
14171,url.cn/2ToX6C,,,,,YY,YY High,URLs,107,Technology
14172,hua.zipai.in,,,,,YY,YY High,URLs,107,Technology
14173,戒色论坛,,Jiese Forum,jiè sè lùn tán,,YY,YY High,Prurient,1,Social
14174,淫兽学园,,La Blue Girl,yín shòu xué yuán,,YY,YY High,Prurient,1,Social
14175,eye88.net,,,,,YY,YY High,URLs,107,Technology
14176,淫{5}秽,,{5} kinky dirty,yín {5} huì,,YY,YY High,Prurient,1,Social
14177,url7.me/GCRA,,,,,YY,YY High,URLs,107,Technology
14178,淫女;,,Yinnv;,yín nǚ ;,,YY,YY High,Prurient,1,Social
14179,淫情女教师,,Kinky love female teachers,yín qíng nǚ jiào shī,,YY,YY High,Prurient,1,Social
14180,url.cn/20EhhP,,,,,YY,YY High,URLs,107,Technology
14181,"淫荡,照片",,"Sensuality, photos","yín dàng , zhào piàn",,YY,YY High,Prurient,1,Social
14182,"淫荡,美女;",,"Sensuality, beauty;","yín dàng , měi nǚ ;",,YY,YY High,Prurient,1,Social
14183,"淫荡,视频",,"Sensuality, video","yín dàng , shì pín",,YY,YY High,Prurient,1,Social
14184,淫荡照片,,Lewd photo,yín dàng zhào piàn,,YY,YY High,Prurient,1,Social
14185,淫荡美女,,Sensuality beauty,yín dàng měi nǚ,,YY,YY High,Prurient,1,Social
14186,淫荡视频,,Lewd video,yín dàng shì pín,,YY,YY High,Prurient,1,Social
14187,44nnm.tk,,,,,YY,YY High,URLs,107,Technology
14188,ur1.cn/02EoS4,,,,,YY,YY High,URLs,107,Technology
14189,淫魔;,,Possessed;,yín mó ;,,YY,YY High,Prurient,1,Social
14190,淫魔舞会,,Possessed dance,yín mó wǔ huì,,YY,YY High,Prurient,1,Social
14191,激情淫电影,,Passion kinky movie,jī qíng yín diàn yǐng,,YY,YY High,Prurient,1,Social
14192,url7.me/yUkF,,,,,YY,YY High,URLs,107,Technology
14193,sel.zipai.in,,,,,YY,YY High,URLs,107,Technology
14194,"美女,写真",,"Beauty, photo","měi nǚ , xiě zhēn",,YY,YY High,Prurient,1,Social
14195,"美女,裸体;",,"Beautiful, naked;","měi nǚ , luǒ tǐ ;",,YY,YY High,Prurient,1,Social
14196,美女伴我游,,I swim with beauty,měi nǚ bàn wǒ yóu,,YY,YY High,Prurient,1,Social
14197,美女面对面激情裸聊,,Beautiful face of passion nude chat,měi nǚ miàn duì miàn jī qíng luǒ liáo,,YY,YY High,Prurient,1,Social
14198,vvvv.duose.in,,,,,YY,YY High,URLs,107,Technology
14199,肛交;,,Anal sex;,gāng jiāo ;,,YY,YY High,Prurient,1,Social
14200,url7.me/9UjF,,,,,YY,YY High,URLs,107,Technology
14201,"色情,小说;",,Erotic fiction;,"sè qíng , xiǎo shuō ;",,YY,YY High,Prurient,1,Social
14202,"色情,影片;",,Porn movie;,"sè qíng , yǐng piàn ;",,YY,YY High,Prurient,1,Social
14203,"色情,服务",,Erotic services,"sè qíng , fú wù",,YY,YY High,Prurient,1,Social
14204,"色情,电影;",,"Porn, movies;","sè qíng , diàn yǐng ;",,YY,YY High,Prurient,1,Social
14205,"色情,表演",,Pornographic performances,"sè qíng , biǎo yǎn",,YY,YY High,Prurient,1,Social
14206,url7.me/mRjF,,,,,YY,YY High,URLs,107,Technology
14207,33nnm.tk,,,,,YY,YY High,URLs,107,Technology
14208,色情服务,,Erotic Services,sè qíng fú wù,,YY,YY High,Prurient,1,Social
14209,url7.me/WEt5,,,,,YY,YY High,URLs,107,Technology
14210,url7.me/LNt5,,,,,YY,YY High,URLs,107,Technology
14211,aau.zipai.in,,,,,YY,YY High,URLs,107,Technology
14212,万人游行,Possibly related to  http://zh.wikipedia.org/wiki/%E5%85%A8%E7%90%83%E8%8F%AF%E4%BA%BA%E5%A4%A7%E9%81%8A%E8%A1%8C,Million march,wàn rén yóu xíng,,YY,YY High,Protest,64,Political
14213,学生游行,,Student demonstrations,xué shēng yóu xíng,,YY,YY High,Protest,64,Political
14214,www.yy.xiazai.con./jih,,,,,YY,YY High,URLs,107,Technology
